timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-05T19:49:03,codecarbon,2a400677-b8b8-434d-b919-3ec67b26a716,235b1da5-aaaa-aaaa-aaaa-893681599d2c,145.36999144102447,0.0009645431381324,6.6350911117977295e-06,9.924059546417489,176.5798659785609,10.0,0.0003958811997766,0.0071207240299084,0.0003894860664825,0.0079060912961676,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.169-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,24,Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,1 x Tesla V100-PCIE-16GB,188.03600311279297,process,4.688965517241382,91.49655172413792,2.7993103448275933,5.260323149582435,Y,1.0,0.0
2026-05-05T21:03:07,codecarbon,e92c23bc-55c2-418b-9458-ab8e1506464d,235b1da5-aaaa-aaaa-aaaa-893681599d2c,155.65042568801437,0.0012532650779978722,8.051793449700653e-06,8.257168958882394,219.9354967875594,10.0,0.00035222827600350694,0.009509037329447523,0.0004113989683020111,0.01027266457375305,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.170-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,32,Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz,1,1 x Tesla V100-SXM2-32GB,377.0338478088379,process,49.34322580645162,86.29032258064517,2.496774193548385,9.378819004181892,Y,1.0,0.0
