timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-07T15:10:52,codecarbon,7be1e108-e073-4729-a9dd-cff78e942b39,235b1da5-aaaa-aaaa-aaaa-893681599d2c,0.8539048659149557,2.2439215889446287e-06,2.62783558041946e-06,9.314710150821751,58.69905775447016,10.0,2.183942432865159e-06,1.3889177779446982e-05,2.319679697070064e-06,1.8392799909382204e-05,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.170-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,32,Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz,1,1 x Tesla V100-SXM2-32GB,377.0338478088379,process,0,0,0,0,Y,1.0,0.0
2026-05-12T15:18:24,codecarbon,0032aa81-be7f-4595-b637-337d0e72a40a,235b1da5-aaaa-aaaa-aaaa-893681599d2c,1.0345269590616226,3.125263178962659e-06,3.020958662882462e-06,9.355078642856,70.31732531094616,10.0,2.655497115852439e-06,2.0151682790015002e-05,2.8097313971051742e-06,2.5616911302972615e-05,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.170-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,32,Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz,1,1 x Tesla V100-SXM2-32GB,377.0338478088379,process,0,0,0,0,Y,1.0,0.0
