timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-07T15:08:21,codecarbon,4ac7f529-868e-43d0-8054-2a7540ba97bb,235b1da5-aaaa-aaaa-aaaa-893681599d2c,1.4043972089421004,3.762060868317501e-06,2.678772675111889e-06,8.84681137744749,63.96281580739415,10.0,3.297207299113301e-06,2.3853352420388774e-05,3.686004774903672e-06,3.083656449440575e-05,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.170-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,32,Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz,1,1 x Tesla V100-SXM2-32GB,377.0338478088379,process,0.0,23.0,2.9,10.841556549072266,Y,1.0,0.0
2026-05-12T15:05:09,codecarbon,9e64db45-3d9a-44ee-8d9c-f82e67e43182,235b1da5-aaaa-aaaa-aaaa-893681599d2c,1.450181036023423,3.8756247087138794e-06,2.6725109572121594e-06,9.327977045152657,62.5653536035348,10.0,3.7032422149598103e-06,2.4268908305202785e-05,3.7952651250331354e-06,3.1767415645195734e-05,0.0,Belgium,BEL,gcp,europe-west1,Linux-6.1.170-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,32,Intel(R) Xeon(R) Gold 6142 CPU @ 2.60GHz,1,1 x Tesla V100-SXM2-32GB,377.0338478088379,process,0.0,21.0,5.0,18.91790771484375,Y,1.0,0.0
