timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-07T20:57:52,codecarbon,93ca1c7a-3aa1-49bd-8d15-a0e233aa6ead,235b1da5-aaaa-aaaa-aaaa-893681599d2c,216.4466363559477,0.0016558071042492494,7.649955352164796e-06,8.631837119556685,188.2360577354302,10.0,0.0005456963456930781,0.012427110219455528,0.0005993828139436018,0.01357218937909221,0.0,Belgium,BEL,,gcp,europe-west1,Linux-6.1.166-1.el9.elrepo.x86_64-x86_64-with-glibc2.34,3.11.14,3.2.3,24,Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,1,1 x Tesla V100-PCIE-16GB,,,188.03599166870117,process,4.023222748815168,82.70142180094787,2.890995260663496,5.437200772253823,Y,1.0,0.0
